Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G+A,G_minus_PK,PK,PKatt,CrdY,CrdR,xG_Expected,npxG_Expected,xAG_Expected,npxG+xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per,Url
2023,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,30,1992,31,31,2790,31,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2023,Real Madrid,La Liga,Eden Hazard,BEL,FW,31,1991,6,2,196,2.2,0,1,1,0,0,1,0,0,1,0.2,0.5,0.7,6,8,25,0,0.46,0.46,0,0.46,0.45,0.23,0.67,0.08,0.31,https://fbref.com/en/players/a39bb753/Eden-Hazard
2023,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,22,2000,33,32,2823,31.4,10,9,19,10,0,0,10,1,10.5,10.5,9.4,19.9,221,87,495,0.32,0.29,0.61,0.32,0.61,0.34,0.3,0.63,0.34,0.63,https://fbref.com/en/players/7111d552/Vinicius-Junior
2023,Real Madrid,La Liga,Toni Kroos,GER,MF,32,1990,30,25,2155,23.9,2,4,6,2,0,0,2,1,1.4,1.4,4.4,5.9,51,319,38,0.08,0.17,0.25,0.08,0.25,0.06,0.19,0.24,0.06,0.24,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2023,Real Madrid,La Liga,Andriy Lunin,UKR,GK,23,1999,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2023,Real Madrid,La Liga,Mariano,DOM,FW,28,1993,9,1,157,1.7,0,0,0,0,0,0,2,0,0.6,0.6,0.4,1,3,2,12,0,0,0,0,0,0.32,0.25,0.57,0.32,0.57,https://fbref.com/en/players/5c4dc0ff/Mariano
2023,Real Madrid,La Liga,Ferland Mendy,FRA,DF,27,1995,18,17,1351,15,0,1,1,0,0,0,2,0,0.3,0.3,0.6,0.9,23,56,73,0,0.07,0.07,0,0.07,0.02,0.04,0.06,0.02,0.06,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2023,Real Madrid,La Liga,Éder Militão,BRA,DF,24,1998,33,30,2703,30,5,0,5,5,0,0,4,0,2.4,2.4,0.6,2.9,28,98,16,0.17,0,0.17,0.17,0.17,0.08,0.02,0.1,0.08,0.1,https://fbref.com/en/players/2784f898/Eder-Militao
2023,Real Madrid,La Liga,Luka Modrić,CRO,MF,36,1985,33,19,1744,19.4,4,3,7,3,1,1,7,0,4.2,3.4,4.5,8,50,182,87,0.21,0.15,0.36,0.15,0.31,0.22,0.23,0.45,0.18,0.41,https://fbref.com/en/players/6025fab1/Luka-Modric
2023,Real Madrid,La Liga,Nacho,ESP,DF,32,1990,27,18,1637,18.2,1,1,2,1,0,0,7,0,0.8,0.8,0.9,1.7,18,75,34,0.05,0.05,0.11,0.05,0.11,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/2946f9a1/Nacho
2023,Real Madrid,La Liga,Álvaro Odriozola,ESP,DF,26,1995,3,0,39,0.4,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,4,2,5,0,0,0,0,0,0.56,0.66,1.22,0.56,1.22,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2023,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,18,2004,6,0,79,0.9,1,1,2,1,0,0,0,0,0.2,0.2,0.3,0.5,0,1,3,1.14,1.14,2.28,1.14,2.28,0.28,0.33,0.6,0.28,0.6,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2023,Real Madrid,La Liga,Rodrygo,BRA,"FW,MF",21,2001,34,25,2379,26.4,9,8,17,8,1,1,4,0,13.7,12.9,7,19.9,146,81,268,0.34,0.3,0.64,0.3,0.61,0.52,0.26,0.78,0.49,0.75,https://fbref.com/en/players/8f5e92a6/Rodrygo
2023,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,29,1993,33,26,2415,26.8,1,0,1,1,0,0,1,0,1.8,1.8,0.1,1.9,21,59,10,0.04,0,0.04,0.04,0.04,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2023,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,MF,22,2000,33,24,2119,23.5,0,4,4,0,0,0,2,0,1.8,1.8,2.2,4,41,142,23,0,0.17,0.17,0,0.17,0.08,0.09,0.17,0.08,0.17,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2023,Real Madrid,La Liga,Jesús Vallejo,ESP,DF,25,1997,1,0,22,0.2,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,0,0,0,0,0,0,0,0,1.29,0,1.29,1.29,1.29,https://fbref.com/en/players/c2111b45/Jesus-Vallejo
2023,Real Madrid,La Liga,Federico Valverde,URU,"MF,FW",24,1998,34,29,2502,27.8,7,4,11,7,0,0,2,0,4.3,4.3,6.3,10.6,70,151,135,0.25,0.14,0.4,0.25,0.4,0.15,0.23,0.38,0.15,0.38,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2023,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,31,1991,23,12,1144,12.7,4,1,5,4,0,0,2,0,1.9,1.9,1.6,3.5,31,50,145,0.31,0.08,0.39,0.31,0.39,0.15,0.13,0.28,0.15,0.28,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2023,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",18,2004,19,5,587,6.5,1,2,3,1,0,0,1,0,1.8,1.8,1.7,3.4,30,8,63,0.15,0.31,0.46,0.15,0.46,0.27,0.25,0.52,0.27,0.52,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2023,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,DF",20,2001,23,9,878,9.8,3,1,4,3,0,0,4,0,3,3,1.2,4.2,36,27,72,0.31,0.1,0.41,0.31,0.41,0.31,0.12,0.43,0.31,0.43,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2023,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,28,1994,25,16,1449,16.1,0,1,1,0,0,0,5,1,0.7,0.7,1.1,1.8,21,52,19,0,0.06,0.06,0,0.06,0.04,0.07,0.11,0.04,0.11,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2023,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,26,1996,24,8,631,7,1,0,1,1,0,0,6,0,2.4,2.4,0.6,2.9,9,13,54,0.14,0,0.14,0.14,0.14,0.34,0.08,0.42,0.34,0.42,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2023,Real Sociedad,La Liga,Andoni Gorosabel,ESP,DF,25,1996,27,19,1708,19,0,0,0,0,0,0,3,0,0.6,0.6,1,1.6,42,68,75,0,0,0,0,0,0.03,0.05,0.08,0.03,0.08,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
2023,Real Sociedad,La Liga,Ander Guevara,ESP,MF,25,1997,8,2,221,2.5,0,0,0,0,0,0,2,0,0,0,0.7,0.7,4,15,3,0,0,0,0,0,0.01,0.28,0.29,0.01,0.29,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2023,Real Sociedad,La Liga,Asier Illarramendi,ESP,MF,32,1990,24,13,1076,12,1,0,1,1,0,0,5,0,0.8,0.8,0.4,1.2,10,48,24,0.08,0,0.08,0.08,0.08,0.07,0.03,0.1,0.07,0.1,https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi
2023,Real Sociedad,La Liga,Alexander Isak,SWE,FW,22,1999,2,2,152,1.7,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,3,3,11,0.59,0,0.59,0.59,0.59,0.12,0.06,0.18,0.12,0.18,https://fbref.com/en/players/8e92be30/Alexander-Isak
2023,Real Sociedad,La Liga,Jon Karrikaburu,ESP,FW,19,2002,6,0,93,1,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,2,4,2,0,0,0,0,0,0.27,0.3,0.57,0.27,0.57,https://fbref.com/en/players/211589b8/Jon-Karrikaburu
2023,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",21,2001,35,29,2439,27.1,9,4,13,9,0,0,3,0,5.9,5.9,6,11.9,117,81,239,0.33,0.15,0.48,0.33,0.48,0.22,0.22,0.44,0.22,0.44,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2023,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,25,1996,33,31,2796,31.1,0,0,0,0,0,0,6,0,1,1,0.1,1,26,122,2,0,0,0,0,0,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2023,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"MF,FW",22,2000,2,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0.4,0.4,2,0,3,0,0,0,0,0,0.03,0.56,0.59,0.03,0.59,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2023,Real Sociedad,La Liga,Pablo Marín,ESP,"MF,FW",19,2003,10,3,360,4,0,0,0,0,0,0,1,0,1.2,1.2,0.8,2.1,9,15,24,0,0,0,0,0,0.31,0.2,0.51,0.31,0.51,https://fbref.com/en/players/a83c19cf/Pablo-Marin
2023,Real Sociedad,La Liga,Ander Martin,ESP,"MF,FW",21,2000,3,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1,3,0,0,0,0,0,0,0,0.26,0.26,0,0.26,https://fbref.com/en/players/e1e75690/Ander-Martin
2023,Real Sociedad,La Liga,Brais Méndez,ESP,MF,25,1997,34,28,2407,26.7,8,4,12,8,0,0,6,0,5.6,5.6,3.7,9.3,41,137,138,0.3,0.15,0.45,0.3,0.45,0.21,0.14,0.35,0.21,0.35,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2023,Real Sociedad,La Liga,Mikel Merino,ESP,MF,26,1996,33,28,2494,27.7,2,9,11,2,0,1,5,1,4.4,3.6,5.7,9.3,30,172,107,0.07,0.32,0.4,0.07,0.4,0.16,0.2,0.36,0.13,0.34,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2023,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,24,1997,23,20,1756,19.5,0,1,1,0,0,0,2,0,0.2,0.2,0.9,1.1,37,57,87,0,0.05,0.05,0,0.05,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2023,Real Sociedad,La Liga,Roberto Navarro,ESP,"MF,FW",20,2002,17,1,351,3.9,0,0,0,0,0,0,2,0,1,1,1.2,2.3,17,13,28,0,0,0,0,0,0.26,0.32,0.58,0.26,0.58,https://fbref.com/en/players/c997b942/Roberto-Navarro
2023,Real Sociedad,La Liga,Olasagasti,ESP,"MF,DF",21,2000,3,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/3d99999d/Olasagasti
2023,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",25,1997,23,14,1214,13.5,4,1,5,2,2,3,1,0,4.6,2.3,2.2,4.5,27,29,122,0.3,0.07,0.37,0.15,0.22,0.34,0.16,0.51,0.17,0.33,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2023,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,21,2001,17,12,1193,13.3,0,1,1,0,0,0,2,0,0.1,0.1,0.1,0.2,18,48,0,0,0.08,0.08,0,0.08,0.01,0.01,0.01,0.01,0.01,https://fbref.com/en/players/44150beb/Jon-Pacheco
2023,Real Sociedad,La Liga,Álex Remiro,ESP,GK,27,1995,38,38,3420,38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/374ee424/Alex-Remiro
2023,Real Sociedad,La Liga,Diego Rico,ESP,DF,29,1993,20,18,1646,18.3,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.7,32,64,72,0,0,0,0,0,0.01,0.08,0.09,0.01,0.09,https://fbref.com/en/players/d9ba39fc/Diego-Rico
2023,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,25,1997,2,1,82,0.9,1,0,1,1,0,0,0,0,0.4,0.4,0,0.4,0,1,6,1.1,0,1.1,1.1,1.1,0.47,0,0.47,0.47,0.47,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2023,Real Sociedad,La Liga,David Silva,ESP,MF,36,1986,28,25,1937,21.5,2,5,7,2,0,0,3,0,3.8,3.8,3.6,7.3,70,162,121,0.09,0.23,0.33,0.09,0.33,0.17,0.17,0.34,0.17,0.34,https://fbref.com/en/players/e2716bd0/David-Silva
2023,Real Sociedad,La Liga,Alex Sola,ESP,DF,23,1999,10,3,349,3.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,4,19,0,0,0,0,0,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/5fa714d5/Alex-Sola
2023,Real Sociedad,La Liga,Alexander Sørloth,NOR,FW,26,1995,34,28,2386,26.5,12,3,15,12,0,0,4,0,12.7,12.7,4.2,16.9,41,20,132,0.45,0.11,0.57,0.45,0.57,0.48,0.16,0.64,0.48,0.64,https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth
2023,Real Sociedad,La Liga,Beñat Turrientes,ESP,"MF,FW",20,2002,6,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,2,4,0,0,0,0,0,0,0.13,0.13,0,0.13,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2023,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,25,1997,31,29,2542,28.2,1,1,2,1,0,0,11,0,0.9,0.9,0.4,1.3,14,128,4,0.04,0.04,0.07,0.04,0.07,0.03,0.01,0.04,0.03,0.04,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2023,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,23,1999,36,35,3101,34.5,1,3,4,1,0,0,12,0,1.9,1.9,2,3.9,43,184,29,0.03,0.09,0.12,0.03,0.12,0.06,0.06,0.11,0.06,0.11,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2023,Sevilla,La Liga,Marcos Acuña,ARG,DF,30,1991,30,21,1912,21.2,3,2,5,3,0,0,10,3,1.2,1.2,4.3,5.5,49,102,94,0.14,0.09,0.24,0.14,0.24,0.05,0.2,0.26,0.05,0.26,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2023,Sevilla,La Liga,Carlos Álvarez,ESP,MF,18,2003,1,0,10,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/56bcaaa0/Carlos-Alvarez
2023,Sevilla,La Liga,Loïc Bade,FRA,DF,22,2000,19,16,1449,16.1,1,0,1,1,0,0,4,0,0.3,0.3,0.1,0.4,7,42,2,0.06,0,0.06,0.06,0.06,0.02,0.01,0.02,0.02,0.02,https://fbref.com/en/players/114bbdee/Loic-Bade
2023,Sevilla,La Liga,Yassine Bounou,MAR,GK,31,1991,25,25,2151,23.9,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2023,Sevilla,La Liga,Manu Bueno,ESP,MF,18,2004,2,2,149,1.7,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,4,1,0,0,0,0,0,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/c5642098/Manu-Bueno
2023,Sevilla,La Liga,Carmona,ESP,DF,20,2002,10,5,527,5.9,2,1,3,2,0,0,6,1,0.8,0.8,0.4,1.2,9,11,8,0.34,0.17,0.51,0.34,0.51,0.14,0.06,0.2,0.14,0.2,https://fbref.com/en/players/2dce876a/Carmona
2023,Sevilla,La Liga,Jesús Corona,MEX,FW,29,1993,4,1,111,1.2,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,3,3,9,0.81,0,0.81,0.81,0.81,0.37,0.2,0.57,0.37,0.57,https://fbref.com/en/players/fb938d24/Jesus-Corona
2023,Sevilla,La Liga,Thomas Delaney,DEN,MF,30,1991,8,2,309,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.2,1,7,3,0,0,0,0,0,0.04,0.02,0.06,0.04,0.06,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2023,Sevilla,La Liga,Marko Dmitrović,SRB,GK,30,1992,15,13,1269,14.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2023,Sevilla,La Liga,Kasper Dolberg,DEN,FW,24,1997,4,2,197,2.2,0,1,1,0,0,0,0,0,0,0,0.4,0.4,2,2,9,0,0.46,0.46,0,0.46,0.02,0.18,0.2,0.02,0.2,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg
2023,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,25,1997,31,17,1661,18.5,8,1,9,8,0,0,4,0,8.1,8.1,1.1,9.2,16,12,71,0.43,0.05,0.49,0.43,0.49,0.44,0.06,0.5,0.44,0.5,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2023,Sevilla,La Liga,Fernando,BRA,"MF,DF",35,1987,22,19,1577,17.5,0,1,1,0,0,0,3,1,0.2,0.2,0.7,0.9,6,67,13,0,0.06,0.06,0,0.06,0.01,0.04,0.05,0.01,0.05,https://fbref.com/en/players/41f32541/Fernando
2023,Sevilla,La Liga,Bryan Gil,ESP,"FW,DF",21,2001,17,10,918,10.2,2,2,4,2,0,0,4,0,2.9,2.9,0.7,3.5,28,22,75,0.2,0.2,0.39,0.2,0.39,0.28,0.07,0.35,0.28,0.35,https://fbref.com/en/players/7b5ab7f2/Bryan-Gil
2023,Sevilla,La Liga,Papu Gómez,ARG,"FW,MF",34,1988,19,11,1065,11.8,1,1,2,1,0,0,4,0,1.4,1.4,1.7,3.1,34,82,67,0.08,0.08,0.17,0.08,0.17,0.12,0.15,0.27,0.12,0.27,https://fbref.com/en/players/6e4df551/Papu-Gomez
2023,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",30,1991,34,31,2779,30.9,3,1,4,3,0,0,8,0,1.7,1.7,0.4,2.1,29,110,6,0.1,0.03,0.13,0.1,0.13,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2023,Sevilla,La Liga,Pape Gueye,SEN,MF,23,1999,16,15,1171,13,1,3,4,1,0,0,6,3,1.3,1.3,1.2,2.4,9,59,27,0.08,0.23,0.31,0.08,0.31,0.1,0.09,0.18,0.1,0.18,https://fbref.com/en/players/7155e3e1/Pape-Gueye
2023,Sevilla,La Liga,Isco,ESP,"MF,FW",30,1992,12,10,799,8.9,0,2,2,0,0,0,5,0,0.4,0.4,1.7,2.1,16,37,36,0,0.23,0.23,0,0.23,0.05,0.19,0.24,0.05,0.24,https://fbref.com/en/players/a0b4bb3e/Isco
2023,Sevilla,La Liga,Diego Iturralde,ESP,DF,19,2003,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2023,Sevilla,La Liga,Adnan Januzaj,BEL,FW,27,1995,2,1,47,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2023,Sevilla,La Liga,Joan Jordán,ESP,MF,28,1994,23,19,1592,17.7,0,1,1,0,0,0,8,0,0.9,0.9,0.6,1.5,9,123,22,0,0.06,0.06,0,0.06,0.05,0.03,0.08,0.05,0.08,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2023,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",30,1992,32,20,1844,20.5,6,0,6,6,0,0,10,1,5.3,5.3,1.4,6.7,66,69,162,0.29,0,0.29,0.29,0.29,0.26,0.07,0.33,0.26,0.33,https://fbref.com/en/players/abe66106/Erik-Lamela
2023,Sevilla,La Liga,Marcão,BRA,DF,26,1996,5,4,375,4.2,0,0,0,0,0,0,2,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/133faa84/Marcao
2023,Sevilla,La Liga,Rafa Mir,ESP,FW,25,1997,26,16,1298,14.4,6,0,6,6,0,0,1,0,7.4,7.4,1,8.4,12,11,54,0.42,0,0.42,0.42,0.42,0.51,0.07,0.58,0.51,0.58,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2023,Sevilla,La Liga,Gonzalo Montiel,ARG,DF,25,1997,28,17,1524,16.9,0,3,3,0,0,0,8,1,0.8,0.8,2.1,2.9,34,57,87,0,0.18,0.18,0,0.18,0.04,0.13,0.17,0.04,0.17,https://fbref.com/en/players/374d5158/Gonzalo-Montiel
2023,Sevilla,La Liga,Jesús Navas,ESP,"DF,FW",36,1985,32,21,1981,22,0,0,0,0,0,0,5,0,0.3,0.3,2.8,3.1,46,99,207,0,0,0,0,0,0.01,0.13,0.14,0.01,0.14,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2023,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,20,2002,19,16,1366,15.2,1,0,1,1,0,0,1,1,0.5,0.5,0,0.5,4,66,0,0.07,0,0.07,0.07,0.07,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2023,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",28,1994,19,11,1165,12.9,4,0,4,1,3,3,7,0,4.5,2.1,1.4,3.5,33,37,113,0.31,0,0.31,0.08,0.08,0.35,0.11,0.45,0.17,0.27,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2023,Sevilla,La Liga,Pedro Ortiz,ESP,MF,21,2000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/f9358b61/Pedro-Ortiz
2023,Sevilla,La Liga,Ivan Rakitić,CRO,MF,34,1988,31,21,1788,19.9,1,3,4,0,1,2,3,1,3.3,1.7,1.9,3.7,42,148,84,0.05,0.15,0.2,0,0.15,0.17,0.1,0.26,0.09,0.18,https://fbref.com/en/players/89f951b5/Ivan-Rakitic
2023,Sevilla,La Liga,Karim Rekik,NED,DF,27,1994,16,15,1181,13.1,1,1,2,1,0,0,2,0,0.8,0.8,0.1,0.9,13,50,7,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/3376a776/Karim-Rekik
2023,Sevilla,La Liga,Iván Romero,ESP,MF,21,2001,1,0,11,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2fbe6af0/Ivan-Romero
2023,Sevilla,La Liga,Kike Salas,ESP,DF,20,2002,6,4,368,4.1,1,1,2,1,0,0,1,1,0.2,0.2,0.2,0.4,3,14,0,0.24,0.24,0.49,0.24,0.49,0.04,0.05,0.09,0.04,0.09,https://fbref.com/en/players/0a69de7b/Kike-Salas
2023,Sevilla,La Liga,Suso,ESP,"MF,FW",28,1993,25,10,1065,11.8,2,4,6,2,0,0,1,0,1.1,1.1,2.8,4,27,86,96,0.17,0.34,0.51,0.17,0.51,0.1,0.24,0.34,0.1,0.34,https://fbref.com/en/players/4e219ad2/Suso
2023,Sevilla,La Liga,Alex Telles,BRA,DF,29,1992,27,15,1427,15.9,0,2,2,0,0,0,6,0,0.4,0.4,1.8,2.2,21,42,80,0,0.13,0.13,0,0.13,0.03,0.11,0.14,0.03,0.14,https://fbref.com/en/players/e73c9bb2/Alex-Telles
2023,Sevilla,La Liga,Óliver Torres,ESP,"MF,FW",27,1994,32,27,2137,23.7,3,1,4,3,0,0,2,0,2.6,2.6,3.3,5.9,38,136,156,0.13,0.04,0.17,0.13,0.17,0.11,0.14,0.25,0.11,0.25,https://fbref.com/en/players/58a9a4d9/Oliver-Torres
2023,Valencia,La Liga,Domingos André Ribeiro Almeida,POR,MF,22,2000,34,29,2539,28.2,2,4,6,2,0,0,3,0,1.4,1.4,3.4,4.9,74,197,71,0.07,0.14,0.21,0.07,0.21,0.05,0.12,0.17,0.05,0.17,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
2023,Valencia,La Liga,Marcos André,BRA,"FW,MF",25,1996,17,3,447,5,1,0,1,1,0,0,2,1,1.5,1.3,0.4,1.8,2,7,20,0.2,0,0.2,0.2,0.2,0.29,0.09,0.38,0.27,0.36,https://fbref.com/en/players/ae86d473/Marcos-Andre
2023,Valencia,La Liga,Samu Castillejo,ESP,"FW,MF",27,1995,25,17,1362,15.1,4,0,4,4,0,0,7,0,2.9,2.9,3,5.9,54,76,115,0.26,0,0.26,0.26,0.26,0.19,0.2,0.39,0.19,0.39,https://fbref.com/en/players/130a7a3f/Samu-Castillejo
2023,Valencia,La Liga,Edinson Cavani,URU,FW,35,1987,25,20,1449,16.1,5,2,7,3,2,3,6,0,6,3.6,1.7,5.3,8,20,53,0.31,0.12,0.43,0.19,0.31,0.37,0.11,0.48,0.22,0.33,https://fbref.com/en/players/527f063d/Edinson-Cavani
2023,Valencia,La Liga,Eray Cömert,SUI,DF,24,1998,23,19,1672,18.6,1,0,1,1,0,0,5,1,0.5,0.5,0.1,0.6,6,54,1,0.05,0,0.05,0.05,0.05,0.03,0,0.03,0.03,0.03,https://fbref.com/en/players/15937e17/Eray-Comert
2023,Valencia,La Liga,Thierry Correia,POR,DF,23,1999,27,24,2009,22.3,0,0,0,0,0,0,5,0,0.3,0.3,1.1,1.4,60,104,122,0,0,0,0,0,0.01,0.05,0.06,0.01,0.06,https://fbref.com/en/players/c78b352d/Thierry-Correia
2023,Valencia,La Liga,Mouctar Diakhaby,GUI,DF,25,1996,29,28,2446,27.2,3,0,3,3,0,0,7,1,2.7,2.7,0.3,3,19,86,11,0.11,0,0.11,0.11,0.11,0.1,0.01,0.11,0.1,0.11,https://fbref.com/en/players/d2110326/Mouctar-Diakhaby
2023,Valencia,La Liga,Hugo Duro,ESP,FW,22,1999,30,12,1385,15.4,1,1,2,1,0,1,5,0,4.4,3.6,1.1,4.7,9,19,67,0.06,0.06,0.13,0.06,0.13,0.29,0.07,0.36,0.23,0.31,https://fbref.com/en/players/37e103f8/Hugo-Duro
2023,Valencia,La Liga,Dimitri Foulquier,FRA,DF,29,1993,30,17,1738,19.3,0,2,2,0,0,0,4,0,0.2,0.2,1.7,1.8,51,70,84,0,0.1,0.1,0,0.1,0.01,0.09,0.09,0.01,0.09,https://fbref.com/en/players/45e17712/Dimitri-Foulquier
2023,Valencia,La Liga,Maxi Gómez,URU,FW,25,1996,3,0,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,0,1,0,0,0,0,0,0.18,0.16,0.34,0.18,0.34,https://fbref.com/en/players/4c2e9442/Maxi-Gomez
2023,Valencia,La Liga,Nicolás González,ESP,MF,20,2002,26,18,1405,15.6,1,1,2,1,0,0,2,0,1.5,1.5,1.3,2.8,21,81,17,0.06,0.06,0.13,0.06,0.13,0.1,0.09,0.18,0.1,0.18,https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez
