Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Url
2023,Rayo Vallecano,La Liga,Mario Hernández,ESP,DF,23,1999,1.1,48,2,9,27,12,1,48,1,0,0,1,100,29,140,92,4,0,1,0,2,27,0,https://fbref.com/en/players/90162357/Mario-Hernandez
2023,Rayo Vallecano,La Liga,Florian Lejeune,FRA,DF,31,1991,28.5,1666,187,804,789,86,21,1666,7,4,57.1,2,28.6,956,4325,2516,8,9,0,6,1,1052,3,https://fbref.com/en/players/6eaed4eb/Florian-Lejeune
2023,Rayo Vallecano,La Liga,Diego López,ESP,GK,40,1981,1.1,29,23,29,0,0,0,29,0,0,NA,0,NA,14,92,64,0,0,0,0,0,12,0,https://fbref.com/en/players/73683fa9/Diego-Lopez
2023,Rayo Vallecano,La Liga,Unai López,ESP,MF,26,1995,13.9,1076,9,142,633,311,22,1076,27,12,44.4,14,51.9,635,2797,1067,17,18,5,27,19,757,43,https://fbref.com/en/players/88050721/Unai-Lopez
2023,Rayo Vallecano,La Liga,Andrés Martín,ESP,"FW,MF",23,1999,2.3,102,3,22,32,48,5,102,6,3,50,2,33.3,53,188,95,3,3,1,7,2,62,22,https://fbref.com/en/players/2ae30661/Andres-Martin
2023,Rayo Vallecano,La Liga,Diego Méndez,ESP,MF,18,2003,0,3,0,2,1,0,0,3,0,0,NA,0,NA,1,0,0,0,0,0,0,0,2,0,https://fbref.com/en/players/b151a3f2/Diego-Mendez
2023,Rayo Vallecano,La Liga,Abdul Mumin,GHA,DF,24,1998,10.2,493,59,248,231,19,8,493,9,5,55.6,4,44.4,268,1328,646,5,6,0,4,5,270,1,https://fbref.com/en/players/5487adcd/Abdul-Mumin
2023,Rayo Vallecano,La Liga,Pablo Muñoz,ESP,MF,18,2003,0.1,6,0,1,2,3,0,6,1,0,0,1,100,6,17,0,0,0,0,2,1,6,1,https://fbref.com/en/players/44e8521b/Pablo-Munoz
2023,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",24,1997,1.3,95,2,14,48,34,6,95,7,1,14.3,4,57.1,62,317,158,3,0,2,2,5,66,7,https://fbref.com/en/players/a6103274/Randy-Nteka
2023,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"FW,MF",27,1994,32.9,1830,40,196,726,936,65,1827,112,50,44.6,51,45.5,1111,5863,2134,49,65,9,78,65,1235,181,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
2023,Rayo Vallecano,La Liga,José Pozo,ESP,"MF,FW",26,1996,1,66,1,6,30,33,3,66,6,2,33.3,4,66.7,48,318,130,5,2,1,5,3,51,7,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2023,Rayo Vallecano,La Liga,Salvi,ESP,"FW,MF",31,1991,5.4,254,4,31,81,145,18,254,9,3,33.3,6,66.7,139,920,459,27,14,3,9,6,162,51,https://fbref.com/en/players/405f267a/Salvi
2023,Rayo Vallecano,La Liga,Esteban Saveljich,MNE,FW,31,1991,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich
2023,Rayo Vallecano,La Liga,Mario Suárez,ESP,"MF,DF",35,1987,0.1,4,0,1,3,0,0,4,0,0,NA,0,NA,2,28,21,0,0,0,0,0,2,0,https://fbref.com/en/players/7106f0a0/Mario-Suarez
2023,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,27,1994,8.9,275,12,21,106,152,43,273,29,17,58.6,8,27.6,205,917,332,13,7,5,29,19,231,51,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2023,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"MF,FW",34,1988,23.8,1338,17,120,694,550,72,1336,118,57,48.3,43,36.4,836,4598,2004,56,59,13,66,92,995,110,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2023,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,27,1994,28.4,1501,67,337,977,200,17,1501,20,7,35,11,55,762,4184,2021,21,24,1,22,13,829,17,https://fbref.com/en/players/592f3158/Oscar-Valentin
2023,Real Madrid,La Liga,David Alaba,AUT,DF,30,1992,20.4,1293,137,531,530,240,22,1293,4,3,75,1,25,779,3566,2070,16,24,2,7,5,938,60,https://fbref.com/en/players/05439de2/David-Alaba
2023,Real Madrid,La Liga,Sergio Arribas,ESP,"MF,FW",20,2001,0.2,13,1,1,6,6,1,13,0,0,NA,0,NA,4,26,17,0,0,0,0,0,8,0,https://fbref.com/en/players/1e465e70/Sergio-Arribas
2023,Real Madrid,La Liga,Marco Asensio,ESP,"FW,MF",26,1996,16,951,11,66,375,517,71,950,33,23,69.7,7,21.2,609,3688,1856,56,39,11,19,13,725,108,https://fbref.com/en/players/45af8a54/Marco-Asensio
2023,Real Madrid,La Liga,Karim Benzema,FRA,FW,34,1987,22.6,1284,7,56,457,776,175,1276,44,20,45.5,22,50,796,3734,1900,72,43,31,32,28,1092,157,https://fbref.com/en/players/70d74ece/Karim-Benzema
2023,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",19,2002,22.3,1770,51,372,942,485,39,1770,71,38,53.5,25,35.2,1162,6589,3684,69,77,12,39,28,1326,99,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
2023,Real Madrid,La Liga,Dani Carvajal,ESP,DF,30,1992,19.8,1512,85,412,580,526,39,1512,17,9,52.9,5,29.4,864,3105,1547,22,30,3,23,7,1049,147,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2023,Real Madrid,La Liga,Casemiro,BRA,MF,30,1992,0.1,11,1,3,8,0,0,11,0,0,NA,0,NA,7,20,6,0,0,0,1,0,7,0,https://fbref.com/en/players/4d224fe8/Casemiro
2023,Real Madrid,La Liga,Dani Ceballos,ESP,MF,25,1996,17.4,1690,29,258,986,465,34,1690,66,40,60.6,22,33.3,1243,6885,3318,60,52,7,19,26,1366,60,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2023,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,30,1992,31,1209,1020,1205,5,0,0,1209,2,2,100,0,0,824,4223,2619,0,0,0,2,0,704,0,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2023,Real Madrid,La Liga,Eden Hazard,BEL,FW,31,1991,2.2,128,0,5,44,82,13,127,6,2,33.3,2,33.3,95,516,268,6,8,1,9,2,112,25,https://fbref.com/en/players/a39bb753/Eden-Hazard
2023,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,22,2000,31.4,1707,3,94,444,1190,260,1707,306,112,36.6,153,50,1357,10854,5658,221,99,140,103,61,1460,495,https://fbref.com/en/players/7111d552/Vinicius-Junior
2023,Real Madrid,La Liga,Toni Kroos,GER,MF,32,1990,23.9,2633,58,531,1618,506,18,2633,26,9,34.6,10,38.5,1796,8015,4384,51,41,3,10,12,2106,38,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2023,Real Madrid,La Liga,Andriy Lunin,UKR,GK,23,1999,7,234,186,232,2,0,0,234,0,0,NA,0,NA,144,645,257,0,0,0,0,0,142,0,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2023,Real Madrid,La Liga,Mariano,DOM,FW,28,1993,1.7,52,0,3,21,29,8,52,1,0,0,1,100,31,186,94,3,2,0,2,3,42,12,https://fbref.com/en/players/5c4dc0ff/Mariano
2023,Real Madrid,La Liga,Ferland Mendy,FRA,DF,27,1995,15,971,42,265,426,287,8,971,29,19,65.5,8,27.6,591,3059,1427,23,25,2,20,17,697,73,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2023,Real Madrid,La Liga,Éder Militão,BRA,DF,24,1998,30,2216,314,1088,984,157,31,2216,19,11,57.9,6,31.6,1378,7011,3877,28,20,1,16,6,1505,16,https://fbref.com/en/players/2784f898/Eder-Militao
2023,Real Madrid,La Liga,Luka Modrić,CRO,MF,36,1985,19.4,1681,19,213,885,592,47,1680,47,19,40.4,21,44.7,1132,5681,2532,50,49,14,31,19,1361,87,https://fbref.com/en/players/6025fab1/Luka-Modric
2023,Real Madrid,La Liga,Nacho,ESP,DF,32,1990,18.2,1327,95,503,629,205,19,1327,17,11,64.7,4,23.5,762,3224,1899,18,10,4,15,9,937,34,https://fbref.com/en/players/2946f9a1/Nacho
2023,Real Madrid,La Liga,Álvaro Odriozola,ESP,DF,26,1995,0.4,32,0,7,15,10,2,32,2,0,0,0,0,20,142,74,4,0,0,0,0,25,5,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2023,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,18,2004,0.9,23,1,2,9,12,4,23,0,0,NA,0,NA,17,47,6,0,0,0,5,3,17,3,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2023,Real Madrid,La Liga,Rodrygo,BRA,"FW,MF",21,2001,26.4,1400,3,56,537,823,204,1399,169,81,47.9,68,40.2,1035,6613,3658,146,81,79,64,30,1198,268,https://fbref.com/en/players/8f5e92a6/Rodrygo
2023,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,29,1993,26.8,1814,194,907,840,79,25,1814,4,3,75,1,25,1216,5991,3731,21,11,0,8,2,1339,10,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2023,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,MF,22,2000,23.5,1990,94,470,1234,298,29,1990,39,28,71.8,8,20.5,1291,6841,3344,41,43,4,24,12,1533,23,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2023,Real Madrid,La Liga,Jesús Vallejo,ESP,DF,25,1997,0.2,14,4,9,3,2,2,14,0,0,NA,0,NA,10,27,13,0,0,0,0,0,11,0,https://fbref.com/en/players/c2111b45/Jesus-Vallejo
2023,Real Madrid,La Liga,Federico Valverde,URU,"MF,FW",24,1998,27.8,1870,35,229,857,800,54,1870,44,31,70.5,10,22.7,1190,6633,3349,70,68,8,21,7,1485,135,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2023,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,31,1991,12.7,1059,25,263,422,377,46,1059,25,14,56,5,20,672,3060,1598,31,13,16,20,7,771,145,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2023,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",18,2004,6.5,281,4,33,106,151,29,281,39,16,41,18,46.2,192,1299,704,30,6,14,29,9,204,63,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2023,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,DF",20,2001,9.8,544,14,110,213,232,41,544,63,34,54,25,39.7,328,2099,994,36,15,17,36,18,348,72,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2023,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,28,1994,16.1,952,68,360,488,107,14,952,8,5,62.5,3,37.5,470,2264,1160,21,12,1,13,7,547,19,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2023,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,26,1996,7,231,5,25,92,120,42,231,20,13,65,5,25,141,798,284,9,8,4,19,12,181,54,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2023,Real Sociedad,La Liga,Andoni Gorosabel,ESP,DF,25,1996,19,1205,35,288,589,335,17,1205,19,9,47.4,6,31.6,599,2830,1483,42,30,1,14,8,705,75,https://fbref.com/en/players/6f5f82c0/Andoni-Gorosabel
2023,Real Sociedad,La Liga,Ander Guevara,ESP,MF,25,1997,2.5,200,2,28,127,49,0,200,4,3,75,1,25,122,577,311,4,4,0,1,1,147,3,https://fbref.com/en/players/8e48dc61/Ander-Guevara
2023,Real Sociedad,La Liga,Asier Illarramendi,ESP,MF,32,1990,12,790,33,160,477,156,12,790,7,7,100,0,0,426,1917,799,10,18,1,15,8,516,24,https://fbref.com/en/players/5ce0b5ba/Asier-Illarramendi
2023,Real Sociedad,La Liga,Alexander Isak,SWE,FW,22,1999,1.7,46,3,5,19,22,11,46,5,2,40,3,60,29,214,72,3,2,2,3,2,33,11,https://fbref.com/en/players/8e92be30/Alexander-Isak
2023,Real Sociedad,La Liga,Jon Karrikaburu,ESP,FW,19,2002,1,38,0,0,18,20,3,38,0,0,NA,0,NA,22,127,38,2,1,1,4,3,28,2,https://fbref.com/en/players/211589b8/Jon-Karrikaburu
2023,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",21,2001,27.1,1240,6,94,431,736,141,1240,117,49,41.9,50,42.7,841,5895,3281,117,60,66,90,42,929,239,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2023,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,25,1996,31.1,1976,242,946,988,53,21,1976,2,2,100,0,0,1200,6631,3761,26,11,0,8,9,1272,2,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2023,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"MF,FW",22,2000,0.7,28,1,9,4,15,2,28,1,1,100,0,0,18,111,70,2,1,0,3,0,15,3,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2023,Real Sociedad,La Liga,Pablo Marín,ESP,"MF,FW",19,2003,4,215,4,38,89,89,10,215,9,5,55.6,3,33.3,132,629,302,9,8,3,8,5,155,24,https://fbref.com/en/players/a83c19cf/Pablo-Marin
2023,Real Sociedad,La Liga,Ander Martin,ESP,"MF,FW",21,2000,0.5,29,2,7,7,15,0,29,1,1,100,0,0,10,54,23,1,1,0,0,0,14,0,https://fbref.com/en/players/e1e75690/Ander-Martin
2023,Real Sociedad,La Liga,Brais Méndez,ESP,MF,25,1997,26.7,1608,25,170,776,675,60,1608,53,15,28.3,34,64.2,886,3755,1653,41,44,5,49,29,1093,138,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2023,Real Sociedad,La Liga,Mikel Merino,ESP,MF,26,1996,27.7,1861,86,356,1024,496,79,1860,42,22,52.4,16,38.1,1020,3933,1763,30,42,4,48,37,1263,107,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2023,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,24,1997,19.5,1226,39,340,531,366,9,1226,40,19,47.5,18,45,624,3038,1395,37,32,2,25,18,704,87,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2023,Real Sociedad,La Liga,Roberto Navarro,ESP,"MF,FW",20,2002,3.9,212,2,25,76,118,20,212,18,7,38.9,9,50,128,886,389,17,15,9,21,16,131,28,https://fbref.com/en/players/c997b942/Roberto-Navarro
2023,Real Sociedad,La Liga,Olasagasti,ESP,"MF,DF",21,2000,0.7,61,1,13,41,8,1,61,0,0,NA,0,NA,30,130,82,2,1,0,2,0,37,3,https://fbref.com/en/players/3d99999d/Olasagasti
2023,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",25,1997,13.5,532,15,71,186,278,54,529,26,7,26.9,15,57.7,317,1377,673,27,15,12,27,19,386,122,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2023,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,21,2001,13.3,994,98,423,561,13,3,994,3,2,66.7,1,33.3,641,3442,2104,18,4,0,4,2,703,0,https://fbref.com/en/players/44150beb/Jon-Pacheco
2023,Real Sociedad,La Liga,Álex Remiro,ESP,GK,27,1995,38,1390,1173,1383,7,0,0,1390,0,0,NA,0,NA,805,4485,2701,0,0,0,2,0,650,0,https://fbref.com/en/players/374ee424/Alex-Remiro
2023,Real Sociedad,La Liga,Diego Rico,ESP,DF,29,1993,18.3,1186,68,385,514,296,8,1186,27,13,48.1,9,33.3,535,2659,1275,32,26,1,24,10,627,72,https://fbref.com/en/players/d9ba39fc/Diego-Rico
2023,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,25,1997,0.9,26,1,2,9,15,2,26,3,2,66.7,0,0,16,62,9,0,0,1,6,2,21,6,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2023,Real Sociedad,La Liga,David Silva,ESP,MF,36,1986,21.5,1378,24,136,700,560,78,1378,47,19,40.4,19,40.4,881,4932,2318,70,68,19,37,24,1045,121,https://fbref.com/en/players/e2716bd0/David-Silva
2023,Real Sociedad,La Liga,Alex Sola,ESP,DF,23,1999,3.9,252,12,73,99,84,6,252,16,7,43.8,5,31.3,116,739,298,8,3,1,2,6,131,19,https://fbref.com/en/players/5fa714d5/Alex-Sola
2023,Real Sociedad,La Liga,Alexander Sørloth,NOR,FW,26,1995,26.5,807,29,64,331,431,107,807,75,29,38.7,42,56,458,2843,1264,41,30,19,84,61,591,132,https://fbref.com/en/players/e92cd3f7/Alexander-Sorloth
2023,Real Sociedad,La Liga,Beñat Turrientes,ESP,"MF,FW",20,2002,1.2,61,3,17,29,15,0,61,3,1,33.3,1,33.3,30,113,51,0,0,0,4,2,34,4,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2023,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,25,1997,28.2,1772,180,820,912,48,10,1772,8,8,100,0,0,1080,6177,3803,14,3,1,6,1,1148,4,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2023,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,23,1999,34.5,2090,108,509,1350,259,18,2090,24,9,37.5,10,41.7,1265,6896,3678,43,39,3,23,17,1443,29,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2023,Sevilla,La Liga,Marcos Acuña,ARG,DF,30,1991,21.2,1523,69,406,670,467,26,1523,54,26,48.1,23,42.6,823,4070,2178,49,43,5,29,20,903,94,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2023,Sevilla,La Liga,Carlos Álvarez,ESP,MF,18,2003,0.1,6,0,0,3,3,0,6,0,0,NA,0,NA,2,18,1,0,0,0,1,0,5,1,https://fbref.com/en/players/56bcaaa0/Carlos-Alvarez
2023,Sevilla,La Liga,Loïc Bade,FRA,DF,22,2000,16.1,1030,117,572,431,34,10,1030,9,6,66.7,2,22.2,609,2716,1276,7,5,0,6,2,648,2,https://fbref.com/en/players/114bbdee/Loic-Bade
2023,Sevilla,La Liga,Yassine Bounou,MAR,GK,31,1991,23.9,1011,766,995,17,0,0,1011,1,1,100,0,0,596,2682,1374,0,0,0,4,0,566,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2023,Sevilla,La Liga,Manu Bueno,ESP,MF,18,2004,1.7,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1,https://fbref.com/en/players/c5642098/Manu-Bueno
2023,Sevilla,La Liga,Carmona,ESP,DF,20,2002,5.9,400,33,147,196,60,6,400,6,2,33.3,3,50,227,935,526,9,11,2,11,2,249,8,https://fbref.com/en/players/2dce876a/Carmona
2023,Sevilla,La Liga,Jesús Corona,MEX,FW,29,1993,1.2,58,1,10,22,27,7,58,7,3,42.9,4,57.1,44,219,109,3,3,1,5,2,47,9,https://fbref.com/en/players/fb938d24/Jesus-Corona
2023,Sevilla,La Liga,Thomas Delaney,DEN,MF,30,1991,3.4,188,8,52,108,28,7,188,0,0,NA,0,NA,113,361,110,1,0,1,4,3,138,3,https://fbref.com/en/players/fe641c1a/Thomas-Delaney
2023,Sevilla,La Liga,Marko Dmitrović,SRB,GK,30,1992,14.1,540,455,539,1,0,0,540,0,0,NA,0,NA,268,1454,792,0,1,0,1,0,209,0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2023,Sevilla,La Liga,Kasper Dolberg,DEN,FW,24,1997,2.2,46,5,7,23,17,5,46,3,1,33.3,0,0,28,202,75,2,2,0,3,2,31,9,https://fbref.com/en/players/cc83b74d/Kasper-Dolberg
2023,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,25,1997,18.5,439,19,44,186,211,103,439,23,4,17.4,16,69.6,190,927,369,16,5,14,46,9,286,71,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2023,Sevilla,La Liga,Fernando,BRA,"MF,DF",35,1987,17.5,1025,83,369,532,131,5,1025,5,3,60,1,20,584,2441,1049,6,17,0,13,12,656,13,https://fbref.com/en/players/41f32541/Fernando
2023,Sevilla,La Liga,Bryan Gil,ESP,"FW,DF",21,2001,10.2,515,10,81,188,254,25,515,45,19,42.2,17,37.8,339,1802,743,28,21,4,31,18,337,75,https://fbref.com/en/players/7b5ab7f2/Bryan-Gil
2023,Sevilla,La Liga,Papu Gómez,ARG,"FW,MF",34,1988,11.8,637,8,69,313,264,27,637,36,15,41.7,14,38.9,470,2985,1354,34,36,6,21,13,513,67,https://fbref.com/en/players/6e4df551/Papu-Gomez
2023,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",30,1991,30.9,1911,206,837,910,169,18,1911,5,3,60,2,40,1103,5878,3393,29,37,0,14,2,1278,6,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2023,Sevilla,La Liga,Pape Gueye,SEN,MF,23,1999,13,699,24,144,422,141,21,699,23,14,60.9,6,26.1,403,1927,818,9,13,2,19,11,438,27,https://fbref.com/en/players/7155e3e1/Pape-Gueye
2023,Sevilla,La Liga,Isco,ESP,"MF,FW",30,1992,8.9,509,9,70,275,172,20,509,29,11,37.9,9,31,339,2050,818,16,23,1,21,22,387,36,https://fbref.com/en/players/a0b4bb3e/Isco
2023,Sevilla,La Liga,Diego Iturralde,ESP,DF,19,2003,0.5,16,2,9,7,1,0,16,0,0,NA,0,NA,8,24,9,0,0,0,0,0,8,1,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2023,Sevilla,La Liga,Adnan Januzaj,BEL,FW,27,1995,0.5,30,0,2,12,16,1,30,8,4,50,3,37.5,19,171,32,0,1,0,1,1,22,6,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2023,Sevilla,La Liga,Joan Jordán,ESP,MF,28,1994,17.7,1221,30,248,734,243,8,1221,10,5,50,4,40,690,2675,1112,9,19,0,16,5,903,22,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2023,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",30,1992,20.5,1038,3,105,397,550,108,1038,75,33,44,34,45.3,656,4074,1907,66,51,28,55,50,751,162,https://fbref.com/en/players/abe66106/Erik-Lamela
2023,Sevilla,La Liga,Marcão,BRA,DF,26,1996,4.2,255,26,120,130,5,0,255,1,1,100,0,0,150,824,422,1,0,0,8,0,186,0,https://fbref.com/en/players/133faa84/Marcao
2023,Sevilla,La Liga,Rafa Mir,ESP,FW,25,1997,14.4,396,12,36,170,192,71,396,14,0,0,13,92.9,188,859,332,12,5,8,24,12,277,54,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2023,Sevilla,La Liga,Gonzalo Montiel,ARG,DF,25,1997,16.9,1023,54,291,433,310,33,1023,23,10,43.5,12,52.2,532,2769,1584,34,28,5,23,9,576,87,https://fbref.com/en/players/374d5158/Gonzalo-Montiel
2023,Sevilla,La Liga,Jesús Navas,ESP,"DF,FW",36,1985,22,1506,59,359,537,621,29,1506,22,11,50,6,27.3,867,4515,2101,46,33,9,17,10,976,207,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2023,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,20,2002,15.2,894,73,368,498,35,11,894,12,10,83.3,2,16.7,547,2428,1383,4,6,0,4,3,627,0,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2023,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",28,1994,12.9,632,13,64,265,314,64,629,61,25,41,34,55.7,421,2416,1095,33,27,16,40,17,461,113,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2023,Sevilla,La Liga,Pedro Ortiz,ESP,MF,21,2000,0,2,0,1,1,0,0,2,0,0,NA,0,NA,2,1,0,0,0,0,1,0,1,0,https://fbref.com/en/players/f9358b61/Pedro-Ortiz
2023,Sevilla,La Liga,Ivan Rakitić,CRO,MF,34,1988,19.9,1435,28,212,780,451,33,1433,11,4,36.4,4,36.4,852,3733,2003,42,35,2,24,13,1002,84,https://fbref.com/en/players/89f951b5/Ivan-Rakitic
2023,Sevilla,La Liga,Karim Rekik,NED,DF,27,1994,13.1,799,56,323,429,52,11,799,6,3,50,3,50,524,2405,1309,13,10,1,7,5,569,7,https://fbref.com/en/players/3376a776/Karim-Rekik
2023,Sevilla,La Liga,Iván Romero,ESP,MF,21,2001,0.1,5,0,0,3,2,0,5,0,0,NA,0,NA,4,19,1,0,0,0,1,1,4,0,https://fbref.com/en/players/2fbe6af0/Ivan-Romero
2023,Sevilla,La Liga,Kike Salas,ESP,DF,20,2002,4.1,255,39,133,112,10,3,255,0,0,NA,0,NA,149,530,227,3,1,0,2,1,177,0,https://fbref.com/en/players/0a69de7b/Kike-Salas
2023,Sevilla,La Liga,Suso,ESP,"MF,FW",28,1993,11.8,675,6,59,235,392,23,675,42,25,59.5,13,31,461,2714,1238,27,27,7,17,19,521,96,https://fbref.com/en/players/4e219ad2/Suso
2023,Sevilla,La Liga,Alex Telles,BRA,DF,29,1992,15.9,880,57,287,348,252,11,880,28,14,50,13,46.4,400,1946,936,21,11,4,11,1,461,80,https://fbref.com/en/players/e73c9bb2/Alex-Telles
2023,Sevilla,La Liga,Óliver Torres,ESP,"MF,FW",27,1994,23.7,1314,10,156,629,550,55,1314,42,15,35.7,17,40.5,886,4102,1805,38,47,6,34,47,980,156,https://fbref.com/en/players/58a9a4d9/Oliver-Torres
2023,Valencia,La Liga,Domingos André Ribeiro Almeida,POR,MF,22,2000,28.2,1685,33,244,820,651,24,1685,90,46,51.1,31,34.4,1049,6244,3196,74,71,3,42,49,1114,71,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
2023,Valencia,La Liga,Marcos André,BRA,"FW,MF",25,1996,5,125,1,8,50,69,23,125,17,9,52.9,4,23.5,78,353,124,2,3,0,21,5,94,20,https://fbref.com/en/players/ae86d473/Marcos-Andre
2023,Valencia,La Liga,Samu Castillejo,ESP,"FW,MF",27,1995,15.1,840,2,81,345,422,49,840,65,23,35.4,33,50.8,561,3278,1701,54,41,11,43,28,604,115,https://fbref.com/en/players/130a7a3f/Samu-Castillejo
2023,Valencia,La Liga,Edinson Cavani,URU,FW,35,1987,16.1,476,13,54,217,208,54,473,10,4,40,5,50,230,904,316,8,7,3,30,9,356,53,https://fbref.com/en/players/527f063d/Edinson-Cavani
2023,Valencia,La Liga,Eray Cömert,SUI,DF,24,1998,18.6,1129,162,598,510,33,10,1129,2,2,100,0,0,680,3720,2119,6,9,1,1,0,691,1,https://fbref.com/en/players/15937e17/Eray-Comert
2023,Valencia,La Liga,Thierry Correia,POR,DF,23,1999,22.3,1616,77,491,687,457,23,1616,34,13,38.2,15,44.1,861,4434,2538,60,46,9,36,11,954,122,https://fbref.com/en/players/c78b352d/Thierry-Correia
2023,Valencia,La Liga,Mouctar Diakhaby,GUI,DF,25,1996,27.2,1452,188,711,659,90,52,1452,10,5,50,4,40,823,4136,2149,19,14,1,14,3,868,11,https://fbref.com/en/players/d2110326/Mouctar-Diakhaby
2023,Valencia,La Liga,Hugo Duro,ESP,FW,22,1999,15.4,431,11,29,187,217,73,430,13,2,15.4,8,61.5,229,704,357,9,6,6,31,19,319,67,https://fbref.com/en/players/37e103f8/Hugo-Duro
