Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url
2024,Rayo Vallecano,La Liga,Crespo,POR,MF,26,1996,5.9,0,3,0,0,0.51,0,0,NA,17.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/922dfade/Crespo
2024,Rayo Vallecano,La Liga,Stole Dimitrievski,MKD,GK,29,1993,37,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2024,Rayo Vallecano,La Liga,Alfonso Espino,URU,DF,31,1992,27.9,0,18,5,27.8,0.65,0.18,0,0,22.2,0,0,0,1,1,0.06,-1,-1,https://fbref.com/en/players/db001fa9/Alfonso-Espino
2024,Rayo Vallecano,La Liga,Radamel Falcao,COL,"FW,DF",37,1986,4.5,1,16,6,37.5,3.54,1.33,0,0,14.5,0,1,1,2.7,2,0.12,-1.7,-2,https://fbref.com/en/players/66116290/Radamel-Falcao
2024,Rayo Vallecano,La Liga,Jorge de Frutos,ESP,"FW,MF",26,1997,17.2,2,29,11,37.9,1.68,0.64,0.07,0.18,17.8,0,0,0,2.6,2.6,0.09,-0.6,-0.6,https://fbref.com/en/players/38ce1150/Jorge-de-Frutos
2024,Rayo Vallecano,La Liga,Álvaro García,ESP,"FW,MF",30,1992,27.5,6,45,17,37.8,1.64,0.62,0.13,0.35,16,0,0,0,6.2,6.2,0.14,-0.2,-0.2,https://fbref.com/en/players/90bbd822/Alvaro-Garcia
2024,Rayo Vallecano,La Liga,Aridane Hernández,ESP,DF,34,1989,18.8,0,5,0,0,0.27,0,0,NA,16,0,0,0,0.3,0.3,0.06,-0.3,-0.3,https://fbref.com/en/players/132ac341/Aridane-Hernandez
2024,Rayo Vallecano,La Liga,Florian Lejeune,FRA,DF,32,1991,37,3,67,21,31.3,1.81,0.57,0.04,0.14,27.9,32,0,0,3.3,3.3,0.05,-0.3,-0.3,https://fbref.com/en/players/6eaed4eb/Florian-Lejeune
2024,Rayo Vallecano,La Liga,Unai López,ESP,MF,27,1995,23.4,1,32,5,15.6,1.37,0.21,0.03,0.2,28,3,0,0,1.1,1.1,0.04,-0.1,-0.1,https://fbref.com/en/players/88050721/Unai-Lopez
2024,Rayo Vallecano,La Liga,Diego Méndez,ESP,MF,19,2003,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/b151a3f2/Diego-Mendez
2024,Rayo Vallecano,La Liga,Abdul Mumin,GHA,DF,25,1998,18.8,1,6,1,16.7,0.32,0.05,0.17,1,15.9,0,0,0,0.4,0.4,0.06,0.6,0.6,https://fbref.com/en/players/5487adcd/Abdul-Mumin
2024,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",25,1997,6.4,1,14,5,35.7,2.2,0.79,0,0,15.9,0,1,1,2.3,1.5,0.11,-1.3,-1.5,https://fbref.com/en/players/a6103274/Randy-Nteka
2024,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"MF,FW",28,1994,31,4,70,31,44.3,2.26,1,0.03,0.06,22.5,5,2,2,5.9,4.4,0.06,-1.9,-2.4,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
2024,Rayo Vallecano,La Liga,Kike Pérez,ESP,"MF,FW",26,1997,9.3,1,13,5,38.5,1.4,0.54,0.08,0.2,18.7,1,0,0,1.9,1.9,0.14,-0.9,-0.9,https://fbref.com/en/players/237a3851/Kike-Perez
2024,Rayo Vallecano,La Liga,José Pozo,ESP,MF,27,1996,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2024,Rayo Vallecano,La Liga,Andrei Ratiu,ROU,"DF,MF",25,1998,7,0,6,1,16.7,0.86,0.14,0,0,16.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3,https://fbref.com/en/players/b1b99435/Andrei-Ratiu
2024,Rayo Vallecano,La Liga,Salvi,ESP,MF,32,1991,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/405f267a/Salvi
2024,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,28,1994,14.1,1,38,11,28.9,2.69,0.78,0,0,18.5,3,1,1,3.4,2.6,0.07,-2.4,-2.6,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2024,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"FW,MF",35,1988,15.3,0,18,3,16.7,1.17,0.2,0,0,19.6,0,0,0,0.9,0.9,0.05,-0.9,-0.9,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2024,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,28,1994,29.9,1,15,7,46.7,0.5,0.23,0.07,0.14,12.7,0,0,0,1.7,1.7,0.11,-0.7,-0.7,https://fbref.com/en/players/592f3158/Oscar-Valentin
2024,Real Madrid,La Liga,David Alaba,AUT,DF,31,1992,12.8,0,14,3,21.4,1.09,0.23,0,0,19.8,6,0,0,1,1,0.07,-1,-1,https://fbref.com/en/players/05439de2/David-Alaba
2024,Real Madrid,La Liga,Kepa Arrizabalaga,ESP,GK,28,1994,13.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga
2024,Real Madrid,La Liga,Jude Bellingham,ENG,MF,20,2003,25.7,19,62,34,54.8,2.41,1.32,0.29,0.53,14.8,0,1,1,11.1,10.3,0.17,7.9,7.7,https://fbref.com/en/players/57d88cf9/Jude-Bellingham
2024,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",20,2002,20.2,0,17,7,41.2,0.84,0.35,0,0,22.7,0,0,0,0.9,0.9,0.05,-0.9,-0.9,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
2024,Real Madrid,La Liga,Dani Carvajal,ESP,DF,31,1992,24.1,4,18,10,55.6,0.75,0.41,0.22,0.4,14.3,0,0,0,1.7,1.7,0.1,2.3,2.3,https://fbref.com/en/players/4958bfb2/Dani-Carvajal
2024,Real Madrid,La Liga,Dani Ceballos,ESP,"MF,FW",26,1996,6.6,0,7,1,14.3,1.05,0.15,0,0,18.4,1,0,0,0.3,0.3,0.05,-0.3,-0.3,https://fbref.com/en/players/c0617e2b/Dani-Ceballos
2024,Real Madrid,La Liga,Thibaut Courtois,BEL,GK,31,1992,3.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/1840e36d/Thibaut-Courtois
2024,Real Madrid,La Liga,Brahim Díaz,MAR,"FW,MF",23,1999,17.2,8,38,17,44.7,2.21,0.99,0.21,0.47,16,0,0,0,5.7,5.7,0.15,2.3,2.3,https://fbref.com/en/players/407feb71/Brahim-Diaz
2024,Real Madrid,La Liga,Fran Garcia,ESP,DF,23,1999,15.5,1,9,1,11.1,0.58,0.06,0.11,1,20.9,0,0,0,0.5,0.5,0.06,0.5,0.5,https://fbref.com/en/players/7226539b/Fran-Garcia
2024,Real Madrid,La Liga,Gonzalo García,ESP,"FW,MF",19,2004,0.2,0,1,1,100,4.74,4.74,0,0,19.1,0,0,0,0,0,0.03,0,0,https://fbref.com/en/players/74c2d562/Gonzalo-Garcia
2024,Real Madrid,La Liga,Arda Güler,TUR,"FW,MF",18,2005,4.2,6,15,6,40,3.58,1.43,0.4,1,21.9,1,0,0,1.4,1.4,0.1,4.6,4.6,https://fbref.com/en/players/3741ca58/Arda-Guler
2024,Real Madrid,La Liga,Joselu,ESP,FW,33,1990,18.7,10,61,28,45.9,3.25,1.49,0.16,0.36,12.8,0,0,2,11.6,10,0.16,-1.6,0,https://fbref.com/en/players/6265208f/Joselu
2024,Real Madrid,La Liga,Vinicius Júnior,BRA,FW,23,2000,20.7,15,77,38,49.4,3.72,1.83,0.18,0.37,14.6,0,1,1,13.1,12.3,0.16,1.9,1.7,https://fbref.com/en/players/7111d552/Vinicius-Junior
2024,Real Madrid,La Liga,Toni Kroos,GER,MF,33,1990,23.6,1,35,13,37.1,1.48,0.55,0.03,0.08,25.2,10,0,0,1.6,1.6,0.05,-0.6,-0.6,https://fbref.com/en/players/6ce1f46f/Toni-Kroos
2024,Real Madrid,La Liga,Andriy Lunin,UKR,GK,24,1999,21,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/3061e1ec/Andriy-Lunin
2024,Real Madrid,La Liga,Mario Martín,ESP,MF,19,2004,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/a9aff11a/Mario-Martin
2024,Real Madrid,La Liga,Ferland Mendy,FRA,DF,28,1995,19.1,0,5,1,20,0.26,0.05,0,0,19.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,https://fbref.com/en/players/3cefcaef/Ferland-Mendy
2024,Real Madrid,La Liga,Éder Militão,BRA,DF,25,1998,5.5,0,2,2,100,0.36,0.36,0,0,22.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1,https://fbref.com/en/players/2784f898/Eder-Militao
2024,Real Madrid,La Liga,Luka Modrić,CRO,MF,37,1985,18.8,2,25,10,40,1.33,0.53,0.08,0.2,21.9,1,0,0,1.3,1.3,0.05,0.7,0.7,https://fbref.com/en/players/6025fab1/Luka-Modric
2024,Real Madrid,La Liga,Nacho,ESP,DF,33,1990,19.4,0,5,1,20,0.26,0.05,0,0,11.7,0,0,0,0.5,0.5,0.1,-0.5,-0.5,https://fbref.com/en/players/2946f9a1/Nacho
2024,Real Madrid,La Liga,Nicolás Paz,ARG,"MF,FW",18,2004,0.3,0,2,0,0,7.83,0,0,NA,26.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/01bb93d5/Nicolas-Paz
2024,Real Madrid,La Liga,Álvaro Rodríguez,URU,FW,19,2004,0,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/49a6ecbb/Alvaro-Rodriguez
2024,Real Madrid,La Liga,Rodrygo,BRA,FW,22,2001,26.4,10,86,35,40.7,3.25,1.32,0.12,0.29,15.2,4,0,1,11.7,10.9,0.13,-1.7,-0.9,https://fbref.com/en/players/8f5e92a6/Rodrygo
2024,Real Madrid,La Liga,Antonio Rüdiger,GER,DF,30,1993,30.1,1,19,2,10.5,0.63,0.07,0.05,0.5,16,0,0,0,1.5,1.5,0.08,-0.5,-0.5,https://fbref.com/en/players/18b896d6/Antonio-Rudiger
2024,Real Madrid,La Liga,Aurélien Tchouaméni,FRA,"MF,DF",23,2000,22.1,3,27,7,25.9,1.22,0.32,0.11,0.43,22.2,0,0,0,1.3,1.3,0.05,1.7,1.7,https://fbref.com/en/players/4f255115/Aurelien-Tchouameni
2024,Real Madrid,La Liga,Federico Valverde,URU,MF,25,1998,32.3,2,56,18,32.1,1.74,0.56,0.04,0.11,23,1,0,0,3.5,3.5,0.06,-1.5,-1.5,https://fbref.com/en/players/0959c2a2/Federico-Valverde
2024,Real Madrid,La Liga,Lucas Vázquez,ESP,DF,32,1991,15.8,3,12,7,58.3,0.76,0.44,0.25,0.43,13.4,0,0,0,1.2,1.1,0.09,1.8,1.9,https://fbref.com/en/players/fd51b456/Lucas-Vazquez
2024,Real Sociedad,La Liga,Mohamed Ali Cho,FRA,"FW,MF",19,2004,2.8,0,3,0,0,1.08,0,0,NA,17.4,0,0,0,0.4,0.4,0.13,-0.4,-0.4,https://fbref.com/en/players/f8405304/Mohamed-Ali-Cho
2024,Real Sociedad,La Liga,Jon Aramburu,VEN,DF,21,2002,6,0,4,0,0,0.66,0,0,NA,23.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/dc7a172e/Jon-Aramburu
2024,Real Sociedad,La Liga,Ander Barrenetxea,ESP,"FW,MF",21,2001,15.9,4,37,12,32.4,2.33,0.76,0.11,0.33,17.7,1,0,0,3.5,3.5,0.1,0.5,0.5,https://fbref.com/en/players/200e89e1/Ander-Barrenetxea
2024,Real Sociedad,La Liga,Sheraldo Becker,SUR,"FW,MF",28,1995,8.6,2,21,9,42.9,2.45,1.05,0.1,0.22,17.1,0,0,0,1.4,1.4,0.07,0.6,0.6,https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker
2024,Real Sociedad,La Liga,Alberto Dadie,ESP,MF,21,2002,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/cc851506/Alberto-Dadie
2024,Real Sociedad,La Liga,Aritz Elustondo,ESP,DF,29,1994,9,0,7,2,28.6,0.78,0.22,0,0,11,0,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/f7dc2ae5/Aritz-Elustondo
2024,Real Sociedad,La Liga,Carlos Fernández,ESP,FW,27,1996,4.5,2,8,3,37.5,1.76,0.66,0.13,0.33,15.1,0,1,1,1.5,0.7,0.09,0.5,0.3,https://fbref.com/en/players/e08647d6/Carlos-Fernandez
2024,Real Sociedad,La Liga,Javi Galán,ESP,DF,28,1994,11.9,0,3,1,33.3,0.25,0.08,0,0,20.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,https://fbref.com/en/players/a4b00319/Javi-Galan
2024,Real Sociedad,La Liga,Urko González,ESP,MF,22,2001,1.7,0,2,0,0,1.15,0,0,NA,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,https://fbref.com/en/players/c4f5eb61/Urko-Gonzalez
2024,Real Sociedad,La Liga,Takefusa Kubo,JPN,"FW,MF",22,2001,23.9,7,46,21,45.7,1.93,0.88,0.15,0.33,17.5,2,0,0,3.5,3.5,0.08,3.5,3.5,https://fbref.com/en/players/16aa3654/Takefusa-Kubo
2024,Real Sociedad,La Liga,Robin Le Normand,ESP,DF,26,1996,27.4,2,8,5,62.5,0.29,0.18,0.25,0.4,12.2,0,0,0,1,1,0.13,1,1,https://fbref.com/en/players/9a64e67e/Robin-Le-Normand
2024,Real Sociedad,La Liga,Jon Magunacelaya,ESP,"FW,MF",23,2000,1.3,0,4,0,0,2.98,0,0,NA,15.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,https://fbref.com/en/players/d4808594/Jon-Magunacelaya
2024,Real Sociedad,La Liga,Unai Marrero,ESP,GK,21,2001,1.6,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/f0fe87dc/Unai-Marrero
2024,Real Sociedad,La Liga,Jon Martin,ESP,DF,17,2006,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/df33ecb5/Jon-Martin
2024,Real Sociedad,La Liga,Brais Méndez,ESP,"MF,FW",26,1997,26.8,5,66,15,22.7,2.46,0.56,0.08,0.33,20.7,10,0,0,4.2,4.2,0.06,0.8,0.8,https://fbref.com/en/players/c9e39d91/Brais-Mendez
2024,Real Sociedad,La Liga,Mikel Merino,ESP,MF,27,1996,27.6,5,30,11,36.7,1.09,0.4,0.17,0.45,13.9,0,0,0,3.3,3.3,0.11,1.7,1.7,https://fbref.com/en/players/d080ed5e/Mikel-Merino
2024,Real Sociedad,La Liga,Aihen Muñoz,ESP,DF,25,1997,12.5,0,7,2,28.6,0.56,0.16,0,0,24.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,https://fbref.com/en/players/228b0d9d/Aihen-Munoz
2024,Real Sociedad,La Liga,Álvaro Odriozola,ESP,DF,27,1995,4.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/1d1691ad/Alvaro-Odriozola
2024,Real Sociedad,La Liga,Olasagasti,ESP,MF,22,2000,4,0,9,0,0,2.25,0,0,NA,17,0,0,0,0.9,0.9,0.09,-0.9,-0.9,https://fbref.com/en/players/3d99999d/Olasagasti
2024,Real Sociedad,La Liga,Mikel Oyarzabal,ESP,"FW,MF",26,1997,24,9,38,16,42.1,1.59,0.67,0.18,0.44,15.2,3,2,2,9.1,7.5,0.2,-0.1,-0.5,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal
2024,Real Sociedad,La Liga,Jon Pacheco,ESP,DF,22,2001,17,1,6,3,50,0.35,0.18,0.17,0.33,8.2,0,0,0,1.1,1.1,0.18,-0.1,-0.1,https://fbref.com/en/players/44150beb/Jon-Pacheco
2024,Real Sociedad,La Liga,Álex Remiro,ESP,GK,28,1995,36.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/374ee424/Alex-Remiro
2024,Real Sociedad,La Liga,Umar Sadiq,NGA,FW,26,1997,12,3,33,10,30.3,2.76,0.84,0.09,0.3,14.7,0,0,0,3.6,3.6,0.12,-0.6,-0.6,https://fbref.com/en/players/686cbe7d/Umar-Sadiq
2024,Real Sociedad,La Liga,André Silva,POR,FW,27,1995,8.1,3,15,5,33.3,1.85,0.62,0.13,0.4,19.1,1,1,1,3.3,2.5,0.17,-0.3,-0.5,https://fbref.com/en/players/3effaa34/Andre-Silva
2024,Real Sociedad,La Liga,Alex Sola,ESP,"DF,MF",24,1999,0.3,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/5fa714d5/Alex-Sola
2024,Real Sociedad,La Liga,Kieran Tierney,SCO,DF,26,1997,13.8,0,2,0,0,0.15,0,0,NA,12.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,https://fbref.com/en/players/fce2302c/Kieran-Tierney
2024,Real Sociedad,La Liga,Hamari Traoré,MLI,DF,31,1992,25.5,0,18,2,11.1,0.71,0.08,0,0,24.3,0,0,0,0.5,0.5,0.03,-0.5,-0.5,https://fbref.com/en/players/a4b1028a/Hamari-Traore
2024,Real Sociedad,La Liga,Beñat Turrientes,ESP,MF,21,2002,18.7,0,23,10,43.5,1.23,0.53,0,0,24.6,1,0,0,1.2,1.2,0.05,-1.2,-1.2,https://fbref.com/en/players/068f4dec/Benat-Turrientes
2024,Real Sociedad,La Liga,Arsen Zakharyan,RUS,"MF,FW",20,2003,13.6,1,33,9,27.3,2.42,0.66,0.03,0.11,21.6,6,0,0,2.4,2.4,0.07,-1.4,-1.4,https://fbref.com/en/players/7f14ec2a/Arsen-Zakharyan
2024,Real Sociedad,La Liga,Igor Zubeldia,ESP,DF,26,1997,28,0,12,0,0,0.43,0,0,NA,13.4,0,0,0,0.8,0.8,0.06,-0.8,-0.8,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia
2024,Real Sociedad,La Liga,Martín Zubimendi,ESP,MF,24,1999,29.5,4,22,11,50,0.75,0.37,0.18,0.36,14.8,0,0,0,2.7,2.7,0.12,1.3,1.3,https://fbref.com/en/players/3ee0dd59/Martin-Zubimendi
2024,Sevilla,La Liga,Marcos Acuña,ARG,DF,31,1991,14.4,1,9,4,44.4,0.63,0.28,0.11,0.25,27.9,0,0,0,0.3,0.3,0.03,0.7,0.7,https://fbref.com/en/players/81442ecb/Marcos-Acuna
2024,Sevilla,La Liga,Lucien Agoume,FRA,MF,21,2002,8.6,0,6,2,33.3,0.69,0.23,0,0,13.2,0,0,0,0.9,0.9,0.14,-0.9,-0.9,https://fbref.com/en/players/8bc8829a/Lucien-Agoume
2024,Sevilla,La Liga,Loïc Bade,FRA,DF,23,2000,25.3,0,14,3,21.4,0.55,0.12,0,0,12.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,https://fbref.com/en/players/114bbdee/Loic-Bade
2024,Sevilla,La Liga,Yassine Bounou,MAR,GK,32,1991,1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/f6798fc3/Yassine-Bounou
2024,Sevilla,La Liga,Manu Bueno,ESP,MF,19,2004,1.3,0,1,0,0,0.77,0,0,NA,31.7,0,0,0,0,0,0.03,0,0,https://fbref.com/en/players/c5642098/Manu-Bueno
2024,Sevilla,La Liga,Jesús Corona,MEX,"MF,DF",30,1993,0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/fb938d24/Jesus-Corona
2024,Sevilla,La Liga,Marko Dmitrović,SRB,GK,31,1992,13,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic
2024,Sevilla,La Liga,Youssef En-Nesyri,MAR,FW,26,1997,28.6,16,72,29,40.3,2.52,1.02,0.21,0.52,12.1,0,1,1,10.8,10,0.14,5.2,5,https://fbref.com/en/players/04e17fd5/Youssef-En-Nesyri
2024,Sevilla,La Liga,Fernando,BRA,MF,36,1987,5.1,0,1,0,0,0.2,0,0,NA,16.2,0,0,0,0,0,0.02,0,0,https://fbref.com/en/players/41f32541/Fernando
2024,Sevilla,La Liga,Federico Gattoni,ARG,"DF,FW",24,1999,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/86087757/Federico-Gattoni
2024,Sevilla,La Liga,Nemanja Gudelj,SRB,"DF,MF",31,1991,19.4,1,19,3,15.8,0.98,0.15,0.05,0.33,24.1,4,0,0,0.8,0.8,0.04,0.2,0.2,https://fbref.com/en/players/0076ab7f/Nemanja-Gudelj
2024,Sevilla,La Liga,Diego Iturralde,ESP,DF,20,2003,0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/9d33c71a/Diego-Iturralde
2024,Sevilla,La Liga,Adnan Januzaj,BEL,"FW,MF",28,1995,2.1,0,6,1,16.7,2.8,0.47,0,0,16.8,0,0,0,0.6,0.6,0.1,-0.6,-0.6,https://fbref.com/en/players/4737cebe/Adnan-Januzaj
2024,Sevilla,La Liga,Joan Jordán,ESP,MF,29,1994,4.2,0,6,1,16.7,1.42,0.24,0,0,21.9,1,0,0,0.2,0.2,0.03,-0.2,-0.2,https://fbref.com/en/players/2a0c8ba4/Joan-Jordan
2024,Sevilla,La Liga,Érik Lamela,ARG,"FW,MF",31,1992,5.1,2,9,4,44.4,1.75,0.78,0.22,0.5,14.2,0,0,0,1,1,0.11,1,1,https://fbref.com/en/players/abe66106/Erik-Lamela
2024,Sevilla,La Liga,Dodi Lukebakio,BEL,"FW,MF",25,1997,12.5,5,42,17,40.5,3.36,1.36,0.12,0.29,14.4,1,0,0,5.6,5.6,0.13,-0.6,-0.6,https://fbref.com/en/players/0c61c77c/Dodi-Lukebakio
2024,Sevilla,La Liga,Marcão,BRA,DF,27,1996,3.9,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/133faa84/Marcao
2024,Sevilla,La Liga,Mariano,DOM,"FW,MF",29,1993,2.7,0,14,2,14.3,5.16,0.74,0,0,14.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2,https://fbref.com/en/players/5c4dc0ff/Mariano
2024,Sevilla,La Liga,Hannibal Mejbri,TUN,MF,20,2003,1.2,0,1,0,0,0.87,0,0,NA,24.9,0,0,0,0,0,0.01,0,0,https://fbref.com/en/players/ca22ccb0/Hannibal-Mejbri
2024,Sevilla,La Liga,Rafa Mir,ESP,"FW,MF",26,1997,4.3,2,15,7,46.7,3.45,1.61,0.13,0.29,16.9,0,0,0,1.4,1.4,0.1,0.6,0.6,https://fbref.com/en/players/bbf5c11b/Rafa-Mir
2024,Sevilla,La Liga,Jesús Navas,ESP,DF,37,1985,22.3,0,7,2,28.6,0.31,0.09,0,0,25,0,0,0,0.1,0.1,0.02,-0.1,-0.1,https://fbref.com/en/players/3f10bd22/Jesus-Navas
2024,Sevilla,La Liga,Tanguy Nianzou,FRA,DF,21,2002,3.5,0,1,0,0,0.28,0,0,NA,12.9,0,0,0,0,0,0.03,0,0,https://fbref.com/en/players/5853ac44/Tanguy-Nianzou
2024,Sevilla,La Liga,Ørjan Nyland,NOR,GK,32,1990,24,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,https://fbref.com/en/players/bdedffac/Orjan-Nyland
2024,Sevilla,La Liga,Lucas Ocampos,ARG,"FW,MF",29,1994,31.9,4,63,23,36.5,1.97,0.72,0.05,0.13,16.9,0,1,1,5.4,4.6,0.07,-1.4,-1.6,https://fbref.com/en/players/a08b974a/Lucas-Ocampos
2024,Sevilla,La Liga,Adrià Pedrosa,ESP,DF,25,1998,19.5,1,16,4,25,0.82,0.21,0.06,0.25,22,0,0,0,0.7,0.7,0.04,0.3,0.3,https://fbref.com/en/players/112521d1/Adria-Pedrosa
2024,Sevilla,La Liga,Ivan Rakitić,CRO,MF,35,1988,15.8,2,32,7,21.9,2.02,0.44,0.06,0.29,26.9,3,0,0,1.3,1.3,0.04,0.7,0.7,https://fbref.com/en/players/89f951b5/Ivan-Rakitic
2024,Sevilla,La Liga,Sergio Ramos,ESP,DF,37,1986,28,3,28,11,39.3,1,0.39,0.11,0.27,18.9,5,0,0,1.9,1.9,0.07,1.1,1.1,https://fbref.com/en/players/08511d65/Sergio-Ramos
2024,Sevilla,La Liga,Isaac Romero,ESP,FW,23,2000,11.5,4,42,17,40.5,3.64,1.47,0.1,0.24,14.8,0,0,0,7.3,7.3,0.17,-3.3,-3.3,https://fbref.com/en/players/be719093/Isaac-Romero
2024,Sevilla,La Liga,Kike Salas,ESP,DF,21,2002,17.8,3,16,5,31.3,0.9,0.28,0.19,0.6,12,0,0,0,0.8,0.8,0.05,2.2,2.2,https://fbref.com/en/players/0a69de7b/Kike-Salas
2024,Sevilla,La Liga,Juanlu Sánchez,ESP,DF,19,2003,13.1,0,11,2,18.2,0.84,0.15,0,0,20.5,0,0,0,0.9,0.9,0.08,-0.9,-0.9,https://fbref.com/en/players/cc6de655/Juanlu-Sanchez
2024,Sevilla,La Liga,Boubakary Soumaré,FRA,MF,24,1999,25.4,0,1,0,0,0.04,0,0,NA,19.6,0,0,0,0,0,0.02,0,0,https://fbref.com/en/players/ae59b359/Boubakary-Soumare
2024,Sevilla,La Liga,Djibril Sow,SUI,MF,26,1997,16.2,1,18,5,27.8,1.11,0.31,0.06,0.2,17.7,0,0,0,1.5,1.5,0.08,-0.5,-0.5,https://fbref.com/en/players/4c6facae/Djibril-Sow
2024,Sevilla,La Liga,Suso,ESP,"MF,FW",29,1993,16.9,1,26,6,23.1,1.54,0.36,0.04,0.17,24.3,1,0,0,1.4,1.4,0.05,-0.4,-0.4,https://fbref.com/en/players/4e219ad2/Suso
2024,Sevilla,La Liga,Óliver Torres,ESP,MF,28,1994,18,0,9,3,33.3,0.5,0.17,0,0,20.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,https://fbref.com/en/players/58a9a4d9/Oliver-Torres
2024,Sevilla,La Liga,Alejo Véliz,ARG,FW,19,2003,0.4,0,2,2,100,5.14,5.14,0,0,10.1,0,0,0,0.2,0.2,0.11,-0.2,-0.2,https://fbref.com/en/players/3f7bafbe/Alejo-Veliz
2024,Valencia,La Liga,Domingos André Ribeiro Almeida,POR,"FW,MF",23,2000,10.7,2,10,4,40,0.93,0.37,0.2,0.5,19.3,0,0,0,0.6,0.6,0.06,1.4,1.4,https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida
